52.5,0,24.0,0,0,0,12.75,0.095,0.135,0.131,0,0.015,0.08,0,0.219,0.029,0,0.033,0.047,0.161,0.004,0,0.051,0,0.044,0.011,1
0,0,0,0,0,0,0.0,0.098,0.176,0.093,0,0.039,0.064,0,0.211,0.029,0,0.034,0.093,0.127,0.005,0,0.029,0,0.051,0.029,0.0
0,0,0,0,0,0,0.0,0.09,0.19,0.084,0,0.026,0.061,0,0.228,0.013,0,0.039,0.061,0.138,0.016,0,0.055,0,0.065,0.02,0.0
0,0,0,0,0,0,0.0,0.076,0.153,0.105,0,0.038,0.081,0,0.212,0.038,0,0.04,0.051,0.158,0.003,0,0.045,0,0.038,0.028,0.0
67.0,0,32.0,0,0,0,16.5,0.069,0.16,0.091,0,0.029,0.063,0,0.194,0.029,0,0.046,0.103,0.131,0.006,0,0.08,0,0.043,0.043,0.0
0,0,0,0,0,0,0.0,0.078,0.108,0.096,0,0.015,0.084,0,0.219,0.042,0,0.054,0.069,0.174,0.003,0,0.057,0,0.043,0.026,1
0,0,0,0,0,0,0.0,0.064,0.17,0.106,0,0.024,0.071,0,0.186,0.032,0,0.058,0.041,0.161,0.01,0,0.077,0,0.04,0.052,1
61.583333333333336,0,33.333333333333336,0,0,0,15.819444444444445,0.081,0.176,0.081,0,0.015,0.067,0,0.222,0.059,0,0.029,0.062,0.148,0.007,0,0.053,0,0.031,0.038,1
65.3,0,51.2,0,0,0,19.416666666666668,0.069,0.183,0.082,0,0.026,0.1,0,0.201,0.028,0,0.033,0.085,0.123,0.013,0,0.057,0,0.045,0.058,1
82.25,0,66.5,0,0,0,24.791666666666668,0.056,0.167,0.101,0,0.025,0.066,0,0.227,0.066,0,0.025,0.066,0.157,0.005,0,0.04,0,0.022,0.065,1
0,0,0,0,0,0,0.0,0.077,0.154,0,0,0.154,0,0,0.308,0,0,0,0.154,0.077,0,0,0.077,0,0.111,0.0,1
75.0,0,69.0,0,70.0,0,35.666666666666664,0.064,0.181,0.098,0,0.04,0.05,0,0.233,0.064,0,0.038,0.048,0.135,0.004,0,0.044,0,0.012,0.019,1
67.66666666666667,0,39.666666666666664,0,0,0,17.88888888888889,0.067,0.191,0.045,0,0.026,0.056,0,0.221,0.037,0,0.03,0.131,0.169,0.004,0,0.022,0,0.022,0.049,1
73.27272727272727,0,49.04545454545455,0,0,0,20.386363636363637,0.098,0.173,0.093,0,0.018,0.068,0,0.222,0.053,0,0.025,0.06,0.137,0.007,0,0.046,0,0.044,0.01,1
66.4,0,66.4,0,52.5,0,30.883333333333336,0.075,0.168,0.058,0,0.027,0.04,0,0.199,0.058,0,0.031,0.159,0.159,0,0,0.027,0,0.045,0.013,1
60.26315789473684,0,35.10526315789474,0,0,0,15.894736842105265,0.084,0.172,0.084,0,0.042,0.07,0,0.26,0.079,0,0.014,0.056,0.107,0.009,0,0.023,0,0.023,0.09,1
66.25,0,24.25,0,0,0,15.083333333333334,0.063,0.204,0.076,0,0.021,0.061,0,0.273,0.049,0,0.028,0.055,0.128,0.002,0,0.04,0,0.02,0.034,1
100.0,0,8.0,0,0,0,18.0,0.08,0.174,0.065,0,0.011,0.086,0,0.18,0.04,0,0.033,0.111,0.145,0.011,0,0.064,0,0.026,0.033,1
86.0,0,37.0,0,0,0,20.5,0.06,0.118,0.12,0,0.039,0.069,0,0.187,0.016,0,0.081,0.079,0.148,0.016,0,0.067,0,0.04,0.058,1
66.0,0,42.0,0,54.0,0,27.0,0.071,0.156,0.079,0,0.023,0.04,0,0.187,0.054,0,0.014,0.153,0.201,0.003,0,0.02,0,0.016,0.012,1
0,0,0,0,0,0,0.0,0.154,0.231,0.154,0,0,0,0,0.231,0.077,0,0,0.077,0.077,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0.0,0.085,0.185,0.079,0,0.016,0.078,0,0.222,0.048,0,0.049,0.06,0.113,0.005,0,0.061,0,0.056,0.03,1
0,0,0,0,0,0,0.0,0.076,0.117,0.131,0,0.033,0.079,0,0.188,0.03,0,0.054,0.106,0.139,0.005,0,0.041,0,0.056,0.052,1
0,0,0,0,0,0,0.0,0.057,0.143,0.1,0,0.015,0.054,0,0.172,0.038,0,0.039,0.122,0.193,0.011,0,0.056,0,0.04,0.04,1
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70.5,0,68.5,0,0,0,23.166666666666668,0.064,0.155,0.071,0,0.019,0.061,0,0.184,0.038,0,0.055,0.123,0.151,0.016,0,0.064,0,0.024,0.047,1
0,0,0,0,0,0,0.0,0.072,0.155,0.104,0,0.018,0.083,0,0.199,0.046,0,0.03,0.058,0.169,0.009,0,0.058,0,0.032,0.022,1
62.125,0,34.75,0,54.0,0,25.145833333333332,0.087,0.193,0.089,0,0.024,0.043,0,0.219,0.039,0,0.021,0.084,0.139,0.008,0,0.054,0,0.032,0.078,1
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
69.5,0,41.75,0,0,0,18.541666666666668,0.072,0.165,0.096,0,0.02,0.071,0,0.177,0.028,0,0.038,0.085,0.176,0.014,0,0.059,0,0.055,0.05,1
0,0,0,0,0,0,0.0,0.101,0.191,0.072,0,0.032,0.079,0,0.219,0.058,0,0.022,0.065,0.119,0.004,0,0.04,0,0.017,0.028,1
64.5,0,52.0,0,0,0,19.416666666666668,0.099,0.146,0.066,0,0.019,0.103,0,0.244,0.033,0,0.052,0.038,0.16,0.005,0,0.038,0,0.042,0.077,1
0,0,0,0,0,0,0.0,0.105,0.176,0.075,0,0.023,0.083,0,0.194,0.041,0,0.023,0.098,0.128,0.005,0,0.05,0,0.039,0.065,1
73.0,0,66.0,0,0,0,23.166666666666668,0.083,0.191,0.069,0,0.026,0.047,0,0.209,0.036,0,0.021,0.128,0.141,0.011,0,0.036,0,0.03,0.027,1
100.0,0,0.0,0,0,0,16.666666666666668,0.154,0.231,0.154,0,0,0,0,0.231,0.077,0,0,0.077,0.077,0,0,0,0,0.0,0.0,1
0,0,0,0,0,0,0.0,0.065,0.191,0.081,0,0.019,0.065,0,0.21,0.018,0,0.028,0.057,0.194,0.009,0,0.062,0,0.042,0.093,1
72.16666666666667,0,50.166666666666664,0,0,0,20.38888888888889,0.075,0.175,0.086,0,0.028,0.1,0,0.195,0.039,0,0.05,0.042,0.156,0.008,0,0.045,0,0.004,0.07,1
72.0,0,42.0,0,62.0,0,29.333333333333332,0.062,0.155,0.062,0,0.021,0.072,0,0.206,0.052,0,0.01,0.134,0.186,0,0,0.041,0,0.028,0.014,1
0,0,0,0,0,0,0.0,0.06,0.155,0.123,0,0.027,0.056,0,0.187,0.036,0,0.044,0.056,0.169,0.005,0,0.082,0,0.043,0.028,1
63.25,0,45.75,0,0,0,18.166666666666668,0.077,0.158,0.07,0,0.029,0.07,0,0.23,0.077,0,0.017,0.102,0.138,0.003,0,0.031,0,0.022,0.05,1
69.0,0,10.0,0,0,0,13.166666666666666,0.079,0.163,0.102,0,0.021,0.04,0,0.193,0.035,0,0.03,0.091,0.191,0.009,0,0.047,0,0.05,0.017,1
72.33333333333333,0,36.0,0,0,0,18.055555555555554,0.054,0.192,0.072,0,0.027,0.096,0,0.264,0.054,0,0.018,0.045,0.117,0.006,0,0.054,0,0.043,0.053,1
0,0,0,0,0,0,0.0,0.064,0.191,0.09,0,0.021,0.074,0,0.213,0.021,0,0.048,0.053,0.149,0.005,0,0.069,0,0.016,0.032,1
60.5,0,42.5,0,62.5,0,27.583333333333332,0.089,0.183,0.07,0,0.026,0.07,0,0.232,0.026,0,0.017,0.112,0.131,0.003,0,0.04,0,0.027,0.06,1
53.5,0,60.5,0,0,0,19.0,0.077,0.154,0.099,0,0.021,0.078,0,0.201,0.025,0,0.024,0.087,0.176,0.009,0,0.05,0,0.025,0.063,1
0,0,0,0,0,0,0.0,0.062,0.174,0.041,0,0.021,0.072,0,0.169,0.046,0,0.031,0.159,0.149,0.01,0,0.067,0,0.007,0.058,0.0
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0,0,0.2,0,0,0.033,0.2,0,0.233,0.033,0,0.033,0.033,0.133,0,0,0.1,0,0.053,0.053,0.0
0,0,0,0,0,0,0.0,0.141,0.136,0.103,0,0.033,0.065,0,0.158,0.038,0,0.016,0.103,0.114,0.022,0,0.071,0,0.032,0.056,0.0
0,0,0,0,0,0,0.0,0.06,0.196,0.045,0,0.03,0.09,0,0.211,0.025,0,0.03,0.06,0.131,0.005,0,0.116,0,0.06,0.06,0.0
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0,0.074,0.149,0.074,0,0.041,0.066,0,0.198,0.041,0,0.033,0.083,0.132,0.017,0,0.091,0,0.038,0.026,0.0
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0,0.067,0.151,0.084,0,0.021,0.084,0,0.218,0.029,0,0.029,0.084,0.167,0.008,0,0.059,0,0.043,0.018,0.0
0,0,0,0,0,0,0.0,0.091,0.091,0,0,0,0.182,0,0.182,0,0,0.091,0.182,0.182,0,0,0,0,0.0,0.0,0.0
0,0,0,0,0,0,0.0,0.072,0.188,0.144,0,0.021,0.067,0,0.253,0.039,0,0.031,0.018,0.093,0.013,0,0.062,0,0.05,0.042,0.0
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
0,0,0,0,0,0,0.0,0.087,0.204,0.096,0,0.031,0.071,0,0.263,0.028,0,0.028,0.04,0.093,0.006,0,0.053,0,0.08,0.04,0.0
0,0,0,0,0,0,0.0,0.067,0.152,0.119,0,0.033,0.089,0,0.204,0.078,0,0.022,0.056,0.085,0.019,0,0.078,0,0.084,0.039,0.0
0,0,0,0,0,0,0.0,0.132,0.136,0.086,0,0.036,0.05,0,0.195,0.045,0,0.027,0.123,0.141,0.005,0,0.023,0,0.076,0.028,0.0
0,0,0,0,0,0,0.0,0.047,0.132,0.155,0,0.031,0.047,0,0.171,0.023,0,0.039,0.07,0.186,0.008,0,0.093,0,0.045,0.068,0.0
0,0,0,0,0,0,0.0,0.098,0.153,0.106,0,0.004,0.085,0,0.2,0.017,0,0.043,0.06,0.187,0.017,0,0.03,0,0.081,0.047,0.0
0,0,0,0,0,0,0.0,0.049,0.175,0.107,0,0.029,0.087,0,0.199,0.073,0,0.01,0.087,0.126,0.01,0,0.049,0,0.073,0.044,0.0
57.0,0,48.0,0,54.0,0,26.5,0.062,0.133,0.109,0,0.023,0.102,0,0.188,0.023,0,0.055,0.086,0.117,0.023,0,0.078,0,0.026,0.013,0.0
52.0,0,22.0,0,0,0,12.333333333333334,0.041,0.222,0.093,0,0.015,0.093,0,0.232,0.041,0,0.015,0.082,0.093,0.01,0,0.062,0,0.016,0.049,0.0
0,0,0,0,0,0,0.0,0.048,0.158,0.096,0,0.029,0.057,0,0.167,0.077,0,0.053,0.105,0.11,0.005,0,0.096,0,0.029,0.022,0.0
0,0,0,0,0,0,0.0,0.036,0.158,0.099,0,0.028,0.099,0,0.206,0.016,0,0.083,0.04,0.15,0.008,0,0.079,0,0.062,0.043,0.0
0,0,0,0,0,0,0.0,0.089,0.207,0.111,0,0.007,0.052,0,0.156,0.037,0,0.022,0.141,0.104,0.007,0,0.067,0,0.021,0.043,0.0
0,0,0,0,0,0,0.0,0.058,0.202,0.087,0,0.019,0.096,0,0.154,0.01,0,0.048,0.115,0.106,0,0,0.106,0,0.03,0.06,0.0
0,0,0,0,0,0,0.0,0.043,0.149,0.12,0,0.038,0.096,0,0.188,0.029,0,0.053,0.077,0.13,0.01,0,0.067,0,0.082,0.075,0.0
